Date,Expiry Date,Type,Underlying Price,Strike,Last Price,Bid,Mid,Ask,Volume,Open Interest,Implied Volatility,Delta,Gamma,Theta,Vega
2025-08-06,2025-08-22,PUT,308.72,310.0,12.57,12.5,12.6,12.7,880,2839,43.04%,-0.51,0.014,-0.32,0.26
2025-08-06,2025-08-22,PUT,308.72,312.5,13.65,13.85,13.95,14.05,205,44,42.77%,-0.55,0.014,-0.31,0.26
2025-08-06,2025-08-22,PUT,308.72,315.0,14.87,15.25,15.35,15.45,402,1374,42.37%,-0.59,0.0138,-0.3,0.26
2025-08-06,2025-08-22,PUT,308.72,317.5,16.28,16.75,16.88,17.0,86,29,42.12%,-0.62,0.0137,-0.29,0.25
2025-08-06,2025-08-22,PUT,308.72,320.0,18.0,18.35,18.45,18.55,140,892,41.72%,-0.65,0.0134,-0.28,0.24
2025-08-06,2025-08-22,PUT,308.72,322.5,19.7,20.0,20.13,20.25,44,18,41.62%,-0.69,0.013,-0.26,0.23
2025-08-06,2025-08-22,PUT,308.72,325.0,21.4,21.75,21.88,22.0,193,621,41.06%,-0.72,0.0125,-0.24,0.22
2025-08-06,2025-08-22,PUT,308.72,327.5,23.03,23.55,23.68,23.8,72,11,40.38%,-0.75,0.0119,-0.22,0.21
2025-08-06,2025-08-22,PUT,308.72,330.0,25.5,25.45,25.58,25.7,51,733,40.23%,-0.78,0.0112,-0.2,0.2
2025-08-06,2025-08-22,PUT,308.72,332.5,27.05,27.4,27.53,27.65,32,0,39.79%,-0.81,0.0104,-0.19,0.18
2025-08-06,2025-08-22,PUT,308.72,335.0,29.3,29.4,29.65,29.7,81,164,39.33%,-0.83,0.0096,-0.16,0.16
2025-08-06,2025-08-22,PUT,308.72,337.5,,31.5,31.83,31.75,0,5,38.79%,-0.86,0.0088,-0.14,0.15
2025-08-06,2025-08-22,PUT,308.72,340.0,33.06,33.2,33.6,34.0,100,645,37.03%,-0.89,0.0079,-0.1,0.13
2025-08-06,2025-08-22,PUT,308.72,342.5,,35.25,35.88,36.5,0,5,37.04%,-0.9,0.0069,-0.09,0.11
2025-08-06,2025-08-22,PUT,308.72,345.0,37.45,37.45,37.93,38.4,99,115,34.23%,-0.94,0.0055,-0.05,0.09
2025-08-06,2025-08-22,PUT,308.72,347.5,,39.7,40.38,41.05,0,0,34.95%,-0.94,0.0049,-0.04,0.07
2025-08-06,2025-08-22,PUT,308.72,350.0,43.5,41.95,42.48,43.0,3,139,29.76%,-0.98,0.0026,0.01,0.04
2025-08-06,2025-08-22,PUT,308.72,355.0,47.05,46.45,47.65,48.25,62,96,39.88%,-0.96,0.0045,-0.04,0.07
2025-08-06,2025-08-22,PUT,308.72,360.0,,51.25,52.0,52.75,0,45,0.00%,-1.0,0.0,0.04,0.0
2025-08-06,2025-08-22,PUT,308.72,365.0,55.9,56.0,56.83,57.65,10,25,0.00%,-1.0,0.0,0.04,0.0
2025-08-06,2025-08-22,PUT,308.72,370.0,,60.3,61.6,62.3,0,110,0.00%,-1.0,0.0,0.04,0.0
2025-08-06,2025-08-22,PUT,308.72,375.0,,65.75,66.6,67.45,0,553,0.00%,-1.0,0.0,0.04,0.0
2025-08-06,2025-08-22,PUT,308.72,380.0,,70.7,71.6,72.5,0,59,0.00%,-1.0,0.0,0.04,0.0
