Strike,Last Price,Bid,Mid,Ask,Volume,Open Interest,Implied Volatility,Delta,Gamma,Theta,Vega
40.00,137.00,137.15,137.60,138.05,1,3,431.91%,1.00,0.0001,-0.07,0.00
45.00,-,132.15,132.60,133.05,0,0,396.74%,1.00,0.0001,-0.06,0.00
50.00,-,127.15,127.60,128.05,0,0,365.46%,1.00,0.0001,-0.06,0.00
55.00,123.10,122.15,122.63,123.10,2,0,347.40%,1.00,0.0001,-0.07,0.00
60.00,117.70,117.15,117.60,118.05,3,1,311.70%,1.00,0.0001,-0.06,0.00
65.00,113.20,112.15,112.63,113.10,2,0,297.57%,1.00,0.0002,-0.07,0.00
70.00,107.77,107.20,107.63,108.05,3,4,275.59%,1.00,0.0002,-0.07,0.00
75.00,102.20,102.15,102.63,103.10,3,2,255.18%,1.00,0.0002,-0.07,0.00
80.00,-,97.20,97.63,98.05,0,7,236.13%,1.00,0.0002,-0.06,0.00
85.00,92.23,92.15,92.63,93.10,7,12,218.27%,1.00,0.0003,-0.06,0.00
90.00,87.50,87.20,87.65,88.10,7,8,207.93%,0.99,0.0003,-0.07,0.00
95.00,82.00,82.50,82.75,83.00,12,53,209.63%,0.99,0.0005,-0.11,0.01
100.00,77.65,77.55,77.65,77.75,26,152,176.55%,0.99,0.0004,-0.07,0.00
105.00,73.00,72.45,72.73,73.00,18,47,174.79%,0.99,0.0007,-0.10,0.01
110.00,68.02,67.25,67.68,68.10,16,32,152.81%,0.99,0.0006,-0.08,0.01
115.00,62.97,62.25,62.63,63.00,16,41,129.66%,0.99,0.0005,-0.05,0.00
120.00,58.09,57.50,57.68,57.85,16,95,126.51%,0.99,0.0009,-0.07,0.01
125.00,52.90,52.50,52.73,52.95,38,63,120.50%,0.99,0.0012,-0.09,0.01
126.00,52.25,51.25,51.70,52.15,5,53,115.07%,0.99,0.0012,-0.08,0.01
127.00,50.26,50.55,50.75,50.95,3,100,118.14%,0.98,0.0014,-0.10,0.01
128.00,-,49.50,49.78,50.05,0,37,118.00%,0.98,0.0016,-0.11,0.01
129.00,48.85,48.40,48.65,48.90,2,72,100.82%,0.99,0.0010,-0.06,0.01
130.00,47.62,47.50,47.70,47.90,21,80,105.42%,0.99,0.0013,-0.08,0.01
131.00,47.20,46.30,46.68,47.05,2,32,99.93%,0.99,0.0012,-0.07,0.01
132.00,-,45.50,45.78,46.05,0,59,108.06%,0.98,0.0018,-0.11,0.01
133.00,43.80,44.25,44.65,45.05,2,21,91.72%,0.99,0.0011,-0.06,0.01
134.00,-,43.50,43.83,44.15,0,47,107.04%,0.98,0.0022,-0.12,0.01
135.00,43.19,42.60,42.88,43.15,46,207,107.91%,0.97,0.0024,-0.14,0.02
136.00,40.50,41.35,41.68,42.00,1,155,88.52%,0.99,0.0015,-0.07,0.01
137.00,40.98,40.25,40.65,41.05,2,90,82.87%,0.99,0.0013,-0.05,0.01
138.00,-,39.30,39.70,40.10,0,47,86.89%,0.98,0.0018,-0.07,0.01
139.00,-,38.25,38.68,39.10,0,53,81.85%,0.99,0.0017,-0.06,0.01
140.00,37.79,37.40,37.63,37.85,162,597,72.19%,0.99,0.0012,-0.04,0.01
141.00,37.00,36.25,36.73,37.20,20,81,82.53%,0.98,0.0023,-0.08,0.01
142.00,36.88,35.25,35.68,36.10,1,127,75.31%,0.99,0.0019,-0.06,0.01
143.00,35.17,34.40,34.75,35.10,2,270,80.07%,0.98,0.0027,-0.09,0.01
144.00,33.73,33.25,33.68,34.10,42,165,71.01%,0.99,0.0021,-0.06,0.01
145.00,32.69,32.35,32.63,32.90,50,316,61.92%,0.99,0.0014,-0.04,0.01
146.00,31.30,31.30,31.70,32.10,19,192,69.23%,0.98,0.0026,-0.07,0.01
147.00,31.15,30.35,30.63,30.90,72,173,57.91%,0.99,0.0016,-0.04,0.01
148.00,29.87,29.60,29.88,30.15,52,222,76.16%,0.96,0.0043,-0.12,0.02
149.00,28.75,28.60,28.88,29.15,8,82,73.79%,0.96,0.0046,-0.12,0.02
150.00,27.80,27.70,27.80,27.90,154,462,67.51%,0.97,0.0043,-0.10,0.02
152.50,25.62,24.85,25.15,25.45,97,311,50.63%,0.99,0.0028,-0.05,0.01
155.00,23.30,22.75,22.85,22.95,152,"1,028",58.61%,0.96,0.0063,-0.11,0.02
157.50,20.15,20.30,20.40,20.50,38,489,54.86%,0.95,0.0080,-0.12,0.03
160.00,18.37,17.90,18.00,18.10,"1,001","1,461",52.26%,0.93,0.0104,-0.14,0.03
162.50,15.77,15.45,15.60,15.75,40,953,48.79%,0.91,0.0134,-0.15,0.04
165.00,13.85,13.15,13.28,13.40,412,"1,849",46.20%,0.88,0.0174,-0.18,0.05
167.50,11.50,11.00,11.10,11.20,612,917,45.02%,0.83,0.0225,-0.21,0.06
170.00,9.00,8.95,9.02,9.10,"1,852","3,075",43.48%,0.78,0.0280,-0.24,0.07
172.50,7.15,7.10,7.15,7.20,"1,420","1,956",42.51%,0.70,0.0333,-0.27,0.09
175.00,5.51,5.45,5.50,5.55,"5,451","4,215",41.81%,0.61,0.0373,-0.29,0.09
177.50,4.10,4.10,4.13,4.15,"8,122","1,901",41.58%,0.52,0.0391,-0.30,0.10
180.00,3.00,2.97,3.01,3.05,"29,697","7,188",41.53%,0.42,0.0383,-0.29,0.10
182.50,2.12,2.11,2.12,2.12,"13,872","4,475",41.35%,0.33,0.0356,-0.27,0.09
185.00,1.47,1.45,1.46,1.47,"29,305","12,680",41.51%,0.25,0.0310,-0.24,0.08
187.50,1.00,0.99,1.00,1.01,"5,467","8,787",41.99%,0.18,0.0257,-0.20,0.07
190.00,0.69,0.68,0.69,0.70,"19,846","13,141",42.81%,0.13,0.0205,-0.16,0.05
192.50,0.50,0.48,0.49,0.50,"2,203","3,463",44.06%,0.10,0.0160,-0.14,0.04
195.00,0.36,0.35,0.36,0.36,"9,873","8,956",45.49%,0.07,0.0124,-0.11,0.03
197.50,0.27,0.26,0.27,0.27,"1,014","5,239",47.13%,0.06,0.0097,-0.09,0.03
200.00,0.20,0.20,0.21,0.21,"10,509","9,006",48.98%,0.04,0.0076,-0.08,0.02
202.50,0.15,0.15,0.16,0.16,272,484,50.50%,0.03,0.0059,-0.07,0.02
205.00,0.13,0.12,0.13,0.13,"1,042","2,800",52.46%,0.03,0.0047,-0.06,0.01
207.50,0.11,0.10,0.11,0.11,175,238,54.63%,0.02,0.0039,-0.05,0.01
210.00,0.08,0.08,0.08,0.09,849,"1,853",56.38%,0.02,0.0031,-0.04,0.01
215.00,0.06,0.05,0.06,0.06,978,"1,439",59.47%,0.01,0.0020,-0.03,0.01
220.00,0.05,0.04,0.05,0.05,323,"1,107",64.00%,0.01,0.0015,-0.03,0.01
225.00,0.03,0.02,0.03,0.03,313,977,65.34%,0.01,0.0009,-0.02,0.00
230.00,0.01,0.01,0.02,0.03,41,"1,897",69.05%,0.00,0.0007,-0.01,0.00
235.00,0.01,0.00,0.01,0.02,981,38,69.40%,0.00,0.0004,-0.01,0.00
