Date,Expiry Date,Type,Underlying Price,Strike,Last Price,Bid,Mid,Ask,Volume,Open Interest,Implied Volatility,Delta,Gamma,Theta,Vega
2025-08-08,2025-08-15,PUT,322.27,300.0,1.55,1.55,1.56,1.57,16107,25348.0,43.57%,-0.14,0.0107,-0.29,0.11
2025-08-08,2025-08-15,PUT,322.27,302.5,1.9,1.87,1.89,1.9,4897,1847.0,42.87%,-0.17,0.0122,-0.32,0.12
2025-08-08,2025-08-15,PUT,322.27,305.0,2.31,2.27,2.29,2.3,4810,6085.0,42.90%,-0.2,0.0137,-0.35,0.13
2025-08-08,2025-08-15,PUT,322.27,307.5,2.79,2.76,2.77,2.78,3813,1527.0,42.18%,-0.23,0.0154,-0.38,0.14
2025-08-08,2025-08-15,PUT,322.27,310.0,3.35,3.3,3.36,3.4,9665,12178.0,41.54%,-0.27,0.0169,-0.4,0.16
2025-08-08,2025-08-15,PUT,322.27,312.5,4.05,4.0,4.05,4.1,7659,1963.0,41.03%,-0.31,0.0184,-0.42,0.17
2025-08-08,2025-08-15,PUT,322.27,315.0,4.85,4.8,4.88,4.9,8219,6831.0,40.60%,-0.36,0.0196,-0.44,0.18
2025-08-08,2025-08-15,PUT,322.27,317.5,5.85,5.75,5.8,5.85,4698,1264.0,40.07%,-0.41,0.0206,-0.45,0.19
2025-08-08,2025-08-15,PUT,322.27,320.0,6.9,6.85,6.9,6.95,15108,10899.0,39.79%,-0.46,0.0212,-0.46,0.19
2025-08-08,2025-08-15,PUT,322.27,322.5,8.15,8.05,8.1,8.15,2271,627.0,39.33%,-0.52,0.0216,-0.45,0.19
2025-08-08,2025-08-15,PUT,322.27,325.0,9.5,9.4,9.45,9.5,2708,3087.0,39.00%,-0.57,0.0214,-0.44,0.18
2025-08-08,2025-08-15,PUT,322.27,327.5,11.02,10.9,10.95,11.0,604,900.0,38.75%,-0.62,0.0208,-0.42,0.18
2025-08-08,2025-08-15,PUT,322.27,330.0,12.56,12.5,12.55,12.6,1758,2274.0,37.86%,-0.68,0.0199,-0.39,0.17
2025-08-08,2025-08-15,PUT,322.27,332.5,14.55,14.2,14.27,14.35,503,755.0,37.66%,-0.72,0.0187,-0.36,0.16
2025-08-08,2025-08-15,PUT,322.27,335.0,16.38,16.05,16.13,16.2,433,2281.0,37.46%,-0.77,0.0172,-0.31,0.14
2025-08-08,2025-08-15,PUT,322.27,337.5,19.24,18.0,18.08,18.15,138,204.0,36.07%,-0.81,0.0155,-0.27,0.13
2025-08-08,2025-08-15,PUT,322.27,340.0,20.12,20.0,20.08,20.15,387,10540.0,35.59%,-0.85,0.0135,-0.21,0.11
2025-08-08,2025-08-15,PUT,322.27,342.5,24.79,21.2,21.83,22.45,47,7.0,35.66%,-0.92,0.0102,-0.1,0.07
2025-08-08,2025-08-15,PUT,322.27,345.0,24.67,23.75,24.13,24.5,64,2108.0,28.24%,-0.95,0.0076,-0.06,0.05
2025-08-08,2025-08-15,PUT,322.27,347.5,26.65,25.4,26.08,26.65,37,72.0,39.20%,-1.0,0.005,0.04,0.0
2025-08-08,2025-08-15,PUT,322.27,350.0,28.95,28.3,28.85,29.0,319,6327.0,0.00%,-1.0,0.0,0.04,0.0
2025-08-08,2025-08-15,PUT,322.27,352.5,36.55,29.85,31.1,32.25,53,0.0,0.00%,-1.0,0.0,0.04,0.0
2025-08-08,2025-08-15,PUT,322.27,355.0,36.62,33.25,33.6,33.95,11,1011.0,0.00%,-1.0,0.0,0.04,0.0
2025-08-08,2025-08-15,PUT,322.27,357.5,40.0,34.35,36.45,36.65,1,42.0,0.00%,-1.0,0.0,0.04,0.0
2025-08-08,2025-08-15,PUT,322.27,360.0,38.55,37.65,38.15,38.65,45,5766.0,0.00%,-1.0,0.0,0.04,0.0
2025-08-08,2025-08-15,PUT,322.27,362.5,,39.2,40.7,42.2,0,8.0,0.00%,-1.0,0.0,0.04,0.0
2025-08-08,2025-08-15,PUT,322.27,365.0,44.11,41.75,42.95,44.15,5,593.0,0.00%,-1.0,0.0,0.04,0.0
2025-08-08,2025-08-15,PUT,322.27,367.5,,44.05,45.58,47.1,0,4.0,0.00%,-1.0,0.0,0.04,0.0
2025-08-08,2025-08-15,PUT,322.27,370.0,52.25,46.8,47.75,48.7,14,1128.0,0.00%,-1.0,0.0,0.04,0.0
2025-08-08,2025-08-15,PUT,322.27,372.5,,48.8,50.43,51.95,0,0.0,0.00%,-1.0,0.0,0.04,0.0
2025-08-08,2025-08-15,PUT,322.27,375.0,56.2,52.35,52.93,53.5,760,213.0,0.00%,-1.0,0.0,0.04,0.0
2025-08-08,2025-08-15,PUT,322.27,380.0,62.2,57.25,57.83,58.3,1452,536.0,0.00%,-1.0,0.0,0.04,0.0
